0,0.08,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,
591,0.0901949,-0.0770284,-0.0358294,-0.0206673,-0.0133532,-0.00900247,-0.00623411,-0.00444176,-0.00322268,-0.00232198,-0.00157852,-0.000920598,-0.00031119,0.000261163,0.000796367,0.00128927,0.00173471,0.00213063,0.00248151,0.0027944,0.00308248,0.00336349,0.00365973,0.00399445,0.00438508,0.00483745,0.0053561,0.00594561,0.00660954,0.00734002,0.00812196,0.00894018,0.00978086,0.0106344,0.011492,0.0123448,0.013184,0.0140009,0.0147865,0.0155329,0.0162382,0.0169041,0.0175321,0.0181239,0.018681,0.0192051,0.0196978,0.0201615,0.0205991,0.0210138,0.0214085,
592,0.0120059,0.0258284,0.0316161,0.0301316,0.0325225,0.0367627,0.0414408,0.0460037,0.050194,0.0538574,0.0569155,0.0593346,0.061096,0.0622057,0.0626823,0.0625645,0.0618963,0.0607334,0.0591428,0.0571992,0.054988,0.0525958,0.0501074,0.0476056,0.0451553,0.0427956,0.040563,0.0384943,0.0366239,0.0349655,0.0335203,0.0322898,0.0312721,0.0304568,0.0298323,0.0293869,0.0291089,0.0289867,0.0290087,0.0291631,0.0294381,0.0298207,0.0302983,0.0308579,0.0314869,0.0321725,0.0329023,0.0336687,0.0344671,0.0352932,0.0361423,
593,-0.0778654,0.0485624,0.0456985,0.04811,0.0479653,0.0474091,0.0463873,0.0448937,0.043086,0.0411166,0.0390962,0.0370607,0.0350141,0.0329434,0.0308386,0.0287088,0.0265689,0.0244523,0.0224062,0.0204828,0.0187332,0.0171883,0.0158558,0.0147261,0.0137889,0.0130308,0.0124382,0.0119972,0.0116946,0.0115192,0.0114603,0.011507,0.011649,0.0118781,0.0121868,0.0125674,0.0130122,0.0135136,0.0140639,0.0146559,0.0152848,0.0159472,0.0166393,0.0173576,0.0180985,0.0188585,0.0196339,0.0204226,0.0212233,0.0220346,0.0228552,
594,-0.014829,0.0371299,0.0117861,0.00943271,0.0109085,0.0111271,0.0107258,0.0104,0.0103516,0.0106099,0.0111433,0.0118823,0.0127628,0.0137351,0.0147497,0.015773,0.0167729,0.017709,0.0185497,0.0192614,0.0198218,0.0202207,0.0204622,0.0205546,0.0205143,0.020357,0.0200974,0.0197502,0.0193313,0.0188601,0.0183548,0.0178339,0.0173112,0.0167912,0.0162769,0.0157715,0.0152781,0.0147998,0.0143396,0.0139007,0.0134828,0.0130823,0.0126958,0.0123196,0.0119501,0.0115839,0.0112174,0.0108496,0.0104806,0.0101105,0.00973963,
595,0.0709394,-0.0562201,-0.0228246,-0.00926213,-0.00440538,-0.000760879,0.00256302,0.00568132,0.00864007,0.0114385,0.0140529,0.0164396,0.018546,0.0203357,0.0217914,0.0229249,0.0237546,0.0243152,0.0246534,0.0248207,0.0248703,0.0248461,0.0247786,0.0246867,0.0245836,0.0244737,0.0243603,0.024247,0.0241373,0.0240329,0.0239341,0.023841,0.0237527,0.0236665,0.0235796,0.0234892,0.0233923,0.0232862,0.0231679,0.0230349,0.0228853,0.0227173,0.0225293,0.0223194,0.0220859,0.0218271,0.0215414,0.0212296,0.0208941,0.0205371,0.0201608,
596,-0.00270743,0.0447969,0.0644276,0.0521996,0.0455228,0.0419604,0.0399047,0.038538,0.0374415,0.0363756,0.0351877,0.0337885,0.0321197,0.0301381,0.0278143,0.0251574,0.0221875,0.0189676,0.0155852,0.0121458,0.00876033,0.00551492,0.00246065,-0.000376874,-0.00298234,-0.00535376,-0.00749025,-0.00939097,-0.0110552,-0.0124857,-0.0136878,-0.0146665,-0.0154279,-0.0159784,-0.0163248,-0.0164735,-0.0164314,-0.0162048,-0.0158005,-0.0152253,-0.0144884,-0.013601,-0.0125743,-0.0114194,-0.0101474,-0.00876944,-0.00729659,-0.00573886,-0.00410567,-0.00240645,-0.000650638,
597,0.0257712,0.0759442,0.0818141,0.0537271,0.0292391,0.011194,-0.00179248,-0.0111858,-0.0179722,-0.0227724,-0.0260288,-0.0280711,-0.0291574,-0.0294717,-0.0291636,-0.0283352,-0.0270799,-0.0254724,-0.0235768,-0.0214633,-0.0192027,-0.0168652,-0.0145178,-0.0122273,-0.0100395,-0.00797853,-0.00606765,-0.00433008,-0.00278603,-0.00143428,-0.000264468,0.000733817,0.00157037,0.0022542,0.00279432,0.00319972,0.0034794,0.00364237,0.00369764,0.00365427,0.00352115,0.00330664,0.00301909,0.00266685,0.00225828,0.00180174,0.00130534,0.000775167,0.000216112,-0.000366931,-0.000969073,
598,-0.0299539,-0.00507571,-0.0288669,-0.00826175,-0.00445205,-0.0101651,-0.0161514,-0.0184519,-0.0169935,-0.0126998,-0.00670608,-6.38034e-005,0.00631441,0.0117324,0.0156931,0.0180072,0.0185867,0.0177524,0.0159645,0.0137474,0.0115264,0.00952788,0.00791216,0.00677843,0.00617131,0.00607338,0.00646333,0.00731987,0.00861666,0.0102869,0.0122441,0.0144018,0.0166857,0.0190517,0.0214599,0.0238705,0.0262437,0.0285398,0.030719,0.0327447,0.0346072,0.0363104,0.0378581,0.0392542,0.0405024,0.0416067,0.0425714,0.0434063,0.0441239,0.0447369,0.0452578,
599,-0.0311269,0.0390792,0.0584751,0.042468,0.0351032,0.0328846,0.0330206,0.0341074,0.0355386,0.0370243,0.0384448,0.0397604,0.0409623,0.042065,0.0430817,0.0440342,0.0449462,0.0458453,0.0467586,0.0477044,0.0486907,0.0497166,0.050773,0.0518428,0.0529136,0.0539721,0.0550037,0.0559942,0.05693,0.0577997,0.0585906,0.05929,0.0598896,0.0603923,0.060802,0.0611232,0.0613599,0.0615165,0.061597,0.061607,0.0615572,0.0614591,0.0613246,0.0611651,0.0609923,0.0608178,0.0606525,0.0605005,0.060362,0.0602373,0.0601269,
600,0.0663106,-0.027093,-0.0304021,-0.0464631,-0.063113,-0.076088,-0.0848476,-0.0900966,-0.0927148,-0.0933976,-0.0926835,-0.0909602,-0.0885262,-0.0855912,-0.0823266,-0.07886,-0.0753111,-0.0717852,-0.0683795,-0.0651841,-0.0622726,-0.0596722,-0.0573733,-0.0553577,-0.0536065,-0.0521035,-0.0508328,-0.0497784,-0.0489238,-0.0482498,-0.0477367,-0.0473646,-0.0471144,-0.0469686,-0.0469099,-0.0469207,-0.0469838,-0.0470817,-0.0471971,-0.0473132,-0.0474205,-0.0475132,-0.0475859,-0.0476327,-0.0476483,-0.0476269,-0.0475636,-0.0474595,-0.0473185,-0.0471448,-0.0469423,
601,0.0288222,-0.003346,-0.0282188,-0.0277872,-0.0235833,-0.018777,-0.0142265,-0.0101395,-0.00656255,-0.00349047,-0.000904693,0.00120459,0.00284509,0.00403091,0.00478423,0.00514203,0.00514565,0.00485251,0.00432945,0.00365206,0.00289206,0.00210854,0.00134646,0.000641142,1.64401e-005,-0.000518281,-0.000954632,-0.00128422,-0.00150058,-0.00161237,-0.00163538,-0.0015854,-0.00147799,-0.00132808,-0.0011505,-0.000960096,-0.0007717,-0.000600147,-0.000460274,-0.00036553,-0.00031976,-0.000322808,-0.000374503,-0.000474675,-0.000623157,-0.000819778,-0.00106402,-0.00135226,-0.0016792,-0.00203956,-0.00242803,
602,-0.0166815,-0.0580567,-0.0575905,-0.0385749,-0.0226477,-0.0117033,-0.00452152,0.000149151,0.00314524,0.00503525,0.00625586,0.00711376,0.00782894,0.00853717,0.00932545,0.0102233,0.0112467,0.0123706,0.0135517,0.0147377,0.0158773,0.0169359,0.0178984,0.0187579,0.019509,0.0201453,0.0206602,0.0210467,0.0213004,0.0214293,0.0214463,0.0213644,0.0211955,0.0209503,0.0206388,0.0202714,0.0198583,0.0194096,0.0189357,0.018446,0.0179441,0.0174299,0.0169032,0.0163639,0.0158119,0.015247,0.0146693,0.0140796,0.0134792,0.0128697,0.0122522,
603,-0.0159415,0.0421622,0.0136398,0.00729379,0.00329311,6.07527e-008,-0.00300623,-0.0058267,-0.00853153,-0.0111657,-0.0137708,-0.0163828,-0.0190128,-0.0216462,-0.0242573,-0.0268022,-0.0292333,-0.0314939,-0.0335251,-0.0352745,-0.0367021,-0.0377933,-0.0385593,-0.0390265,-0.0392223,-0.0391768,-0.0389203,-0.0384831,-0.0378951,-0.0371847,-0.0363802,-0.0355099,-0.034598,-0.0336589,-0.0327061,-0.0317529,-0.0308127,-0.0298989,-0.029025,-0.0282026,-0.0274337,-0.0267156,-0.0260461,-0.0254227,-0.0248429,-0.0243044,-0.0238045,-0.0233396,-0.0229051,-0.0224968,-0.02211,
604,-0.0238092,0.00939512,-0.0286382,-0.0293936,-0.0225328,-0.0166629,-0.0118635,-0.00795514,-0.00481356,-0.00233142,-0.000399838,0.00106983,0.00214681,0.00288831,0.0033351,0.00351871,0.00346771,0.00320232,0.00274156,0.00210742,0.00132045,0.000412947,-0.000571479,-0.00158748,-0.00259482,-0.00356792,-0.00448267,-0.00531498,-0.00604099,-0.00664515,-0.00711757,-0.00744846,-0.00763217,-0.0076716,-0.00757069,-0.00733342,-0.00696373,-0.0064656,-0.00584298,-0.00509943,-0.00424176,-0.00328055,-0.00222648,-0.00109021,0.000117594,0.00138626,0.00270557,0.0040689,0.00547142,0.00690831,0.00837475,
605,0.0692808,-0.0213125,0.000386315,0.0160263,0.0292571,0.0436978,0.0574342,0.0687388,0.0774811,0.0837297,0.0877201,0.0901282,0.0918191,0.0933061,0.0948689,0.0965705,0.0984095,0.100246,0.101941,0.103377,0.10448,0.105237,0.105507,0.105008,0.10346,0.100704,0.0966001,0.0910089,0.0838617,0.0754288,0.066079,0.0561794,0.0460559,0.0359946,0.0262799,0.0171965,0.00902885,0.00206145,-0.00342116,-0.00717802,-0.00921502,-0.00962637,-0.00850646,-0.00594971,-0.00205049,0.00309678,0.00939713,0.0167353,0.0249707,0.0339614,0.0435653,
606,-0.0333577,-0.00505448,-0.0184325,-0.0229726,-0.0283803,-0.0361076,-0.0436811,-0.0489352,-0.0514948,-0.0514209,-0.0490673,-0.0452972,-0.0411768,-0.0374,-0.0343908,-0.0323045,-0.0312168,-0.0310111,-0.0315391,-0.0326292,-0.0341278,-0.0359195,-0.0377507,-0.0392234,-0.0399617,-0.0397342,-0.0383296,-0.0355366,-0.0312184,-0.025597,-0.0190011,-0.0117576,-0.00416251,0.00350921,0.0109816,0.0179787,0.0242247,0.0294436,0.0333594,0.0357382,0.0365783,0.0359601,0.033964,0.0306705,0.0261601,0.0205131,0.0138109,0.00615772,-0.00231592,-0.011478,-0.0211963,
607,-0.0115442,-0.0346741,-0.0150876,0.000666919,0.00491512,0.00619406,0.00589834,0.0037291,4.28017e-005,-0.00462923,-0.00969111,-0.014635,-0.0189882,-0.0224236,-0.0246954,-0.0256386,-0.0251303,-0.0231438,-0.0197302,-0.0151173,-0.00960143,-0.00349984,0.00284789,0.00907351,0.0149552,0.0204135,0.0253747,0.029765,0.0335331,0.036687,0.0392395,0.0412032,0.0426053,0.0435004,0.0439468,0.0440028,0.0437264,0.0431759,0.0424094,0.0414917,0.0404778,0.0394062,0.0383155,0.0372441,0.0362306,0.0353134,0.0345259,0.033863,0.0333023,0.0328215,0.0323981,
608,-0.00933851,0.0280477,0.0184545,-0.00184115,-0.0111391,-0.0156476,-0.0181125,-0.0194621,-0.0201061,-0.0202596,-0.0200663,-0.0196318,-0.0190393,-0.0183347,-0.0175493,-0.0166998,-0.015802,-0.0148729,-0.0139272,-0.0129712,-0.0120069,-0.0110351,-0.0100613,-0.00909404,-0.00814041,-0.00720977,-0.0063119,-0.00545657,-0.00465367,-0.00391567,-0.00325616,-0.00268867,-0.00222187,-0.00185504,-0.00158646,-0.00141436,-0.00133701,-0.00135266,-0.00145956,-0.00165434,-0.00192874,-0.00227366,-0.00268002,-0.0031387,-0.00364061,-0.00417665,-0.00473839,-0.00532161,-0.00592374,-0.00654221,-0.00717445,
609,-0.00261646,0.0371622,0.0551047,0.0334989,0.0203565,0.0138405,0.0107425,0.00944042,0.0091666,0.00949468,0.01016,0.0110142,0.0119716,0.0129925,0.0140407,0.0150921,0.0161224,0.0171089,0.0180327,0.0188894,0.0196732,0.0203825,0.0210179,0.0215792,0.0220744,0.0225075,0.0228815,0.0231992,0.0234653,0.0236843,0.0238594,0.0239937,0.0240896,0.0241474,0.0241673,0.0241494,0.0240939,0.0240008,0.0238704,0.0237039,0.0235033,0.0232699,0.0230052,0.0227105,0.0223873,0.0220371,0.0216609,0.0212603,0.0208381,0.0203969,0.0199392,
610,0.127841,-0.0245498,-0.0949719,-0.0702201,-0.0530215,-0.0447641,-0.0406649,-0.0384659,-0.0371328,-0.0362076,-0.0354573,-0.0347751,-0.0341092,-0.0334349,-0.0327425,-0.0320303,-0.0313009,-0.0305613,-0.0298253,-0.0291146,-0.0284506,-0.0278451,-0.0273087,-0.0268546,-0.0264843,-0.0261997,-0.0260038,-0.0258993,-0.0258837,-0.0259415,-0.0260556,-0.0262093,-0.0263882,-0.0265826,-0.0267837,-0.0269825,-0.0271701,-0.0273376,-0.0274759,-0.0275779,-0.027645,-0.0276809,-0.0276896,-0.0276748,-0.0276404,-0.0275901,-0.0275281,-0.0274572,-0.027379,-0.0272953,-0.0272079,
611,0.0335328,-0.0303463,-0.0509545,-0.0419704,-0.0318014,-0.0230148,-0.0156094,-0.00942563,-0.00429964,-5.03601e-005,0.00350173,0.00649217,0.00901244,0.0111051,0.0127823,0.0140256,0.0148152,0.0151376,0.0149942,0.0144196,0.0134702,0.0122167,0.0107354,0.00910666,0.00739572,0.00565064,0.00391869,0.0022471,0.000675801,-0.000782486,-0.00212129,-0.00333421,-0.00442017,-0.00538738,-0.00624502,-0.00700223,-0.00766818,-0.00825202,-0.00876292,-0.00920924,-0.00959776,-0.00993514,-0.010228,-0.010483,-0.0107069,-0.0109062,-0.0110872,-0.0112533,-0.0114062,-0.0115479,-0.0116802,
612,-0.0524486,-0.0288678,-0.0113314,-0.0091314,-0.00573563,-0.00133929,0.00292464,0.00680974,0.0102491,0.0132368,0.0157754,0.0178815,0.0195794,0.0209117,0.021917,0.0226368,0.023108,0.0233585,0.0234126,0.0232966,0.0230412,0.0226854,0.0222683,0.0218271,0.0213937,0.0209851,0.0206173,0.0203061,0.0200642,0.0198894,0.0197751,0.0197148,0.0197009,0.0197251,0.0197786,0.0198528,0.019939,0.0200285,0.0201127,0.0201857,0.0202468,0.0202958,0.0203328,0.0203574,0.0203696,0.0203693,0.020356,0.0203308,0.0202954,0.0202518,0.0202018,
613,0.00422216,0.0287355,0.0195059,0.00624286,-0.00481032,-0.0135355,-0.0203074,-0.0255982,-0.0297814,-0.0330874,-0.0356791,-0.0376634,-0.0391183,-0.0401111,-0.0407071,-0.0409624,-0.0409303,-0.0406544,-0.0401784,-0.0395496,-0.0388142,-0.0380133,-0.0371794,-0.0363372,-0.0355018,-0.0346835,-0.0338928,-0.0331403,-0.0324344,-0.0317781,-0.031174,-0.0306244,-0.0301297,-0.0296869,-0.0292927,-0.0289438,-0.0286369,-0.0283687,-0.0281358,-0.0279348,-0.0277619,-0.0276139,-0.0274873,-0.027379,-0.0272854,-0.0272032,-0.0271295,-0.0270628,-0.0270022,-0.0269466,-0.026895,
614,0.00294031,0.0301093,0.051543,0.042964,0.0328773,0.0251482,0.0195915,0.0155964,0.0126987,0.0106266,0.00919613,0.0082952,0.00784783,0.00780726,0.00812784,0.00876488,0.00966916,0.0107785,0.0120277,0.0133535,0.0147031,0.0160389,0.0173344,0.0185695,0.0197323,0.0208141,0.0218061,0.0226995,0.0234879,0.0241705,0.0247477,0.0252196,0.025589,0.0258635,0.0260506,0.0261581,0.0261937,0.0261652,0.0260802,0.0259466,0.0257712,0.0255605,0.0253208,0.0250588,0.0247809,0.0244935,0.0242023,0.0239093,0.0236147,0.0233193,0.0230235,
615,-0.00179404,-0.00883444,-0.0113425,-0.0129971,-0.0160915,-0.0191851,-0.0216293,-0.023406,-0.0245997,-0.0252862,-0.0255297,-0.0253876,-0.0249161,-0.0241807,-0.0232479,-0.0221774,-0.0210216,-0.019806,-0.0185479,-0.017256,-0.0159429,-0.0146238,-0.0133194,-0.012055,-0.0108459,-0.00970259,-0.00863589,-0.00765645,-0.00677204,-0.00598309,-0.00528899,-0.00468912,-0.00418267,-0.00376856,-0.00344573,-0.00321308,-0.00306954,-0.00301402,-0.00304544,-0.00316144,-0.00335691,-0.00362647,-0.00396473,-0.0043663,-0.00482581,-0.00533785,-0.0058972,-0.00649887,-0.00713773,-0.00780867,-0.00850654,
616,-0.0272258,-0.0410905,-0.0582666,-0.0834248,-0.100637,-0.111536,-0.118578,-0.123391,-0.126877,-0.129516,-0.131597,-0.133265,-0.134588,-0.135573,-0.136221,-0.136523,-0.13648,-0.136123,-0.1355,-0.134676,-0.13372,-0.132693,-0.131651,-0.130645,-0.129702,-0.12883,-0.128039,-0.127337,-0.126725,-0.126183,-0.125684,-0.125203,-0.12472,-0.124221,-0.123694,-0.123126,-0.122505,-0.121817,-0.121051,-0.120196,-0.119253,-0.118221,-0.117104,-0.115901,-0.114615,-0.113247,-0.111798,-0.110275,-0.108684,-0.107031,-0.105325,
617,-0.0180279,-0.0311977,-0.0401775,-0.0486043,-0.0543331,-0.0590979,-0.0632471,-0.0668616,-0.069913,-0.0723871,-0.0742911,-0.0756458,-0.0764787,-0.0768171,-0.0766936,-0.0761354,-0.0751749,-0.0738528,-0.0722167,-0.0703199,-0.0682252,-0.0659974,-0.063704,-0.0614134,-0.0591723,-0.0570222,-0.0550051,-0.0531629,-0.0515273,-0.0501066,-0.0489061,-0.0479311,-0.0471797,-0.046639,-0.0462954,-0.0461353,-0.0461448,-0.0463104,-0.0466183,-0.0470541,-0.0476043,-0.0482556,-0.0489952,-0.0498099,-0.0506867,-0.0516126,-0.052576,-0.053571,-0.0545932,-0.0556379,-0.0567007,
618,-0.0411877,0.0389898,0.0440941,0.0322191,0.024003,0.0180394,0.0132949,0.00926131,0.00567603,0.00243105,-0.000510795,-0.00312994,-0.00538655,-0.00724401,-0.00867527,-0.00965839,-0.0101767,-0.0102249,-0.00981305,-0.00897545,-0.00776797,-0.00625313,-0.00448945,-0.00253272,-0.000426656,0.00178996,0.00407826,0.00639936,0.00871584,0.0109918,0.013191,0.0152777,0.0172276,0.0190332,0.0206886,0.0221877,0.0235246,0.0246933,0.0256877,0.0265069,0.0271628,0.0276692,0.02804,0.0282889,0.0284297,0.0284763,0.0284416,0.0283346,0.0281633,0.0279357,0.0276599,
619,0.0034189,-0.0364266,-0.034796,-0.0205142,-0.0154292,-0.0149873,-0.0161823,-0.0178075,-0.0194394,-0.0209493,-0.0222882,-0.0234146,-0.0242861,-0.0249018,-0.025291,-0.0255059,-0.0256004,-0.0256237,-0.0256202,-0.0256244,-0.0256633,-0.0257536,-0.0259038,-0.0261183,-0.0263923,-0.0267179,-0.0270876,-0.0274938,-0.0279252,-0.0283626,-0.028786,-0.0291756,-0.0295166,-0.0298025,-0.0300274,-0.0301852,-0.03027,-0.0302758,-0.0301967,-0.0300293,-0.0297776,-0.0294473,-0.029044,-0.0285732,-0.0280407,-0.0274519,-0.0268125,-0.0261278,-0.0254025,-0.0246413,-0.0238491,
620,-0.0332199,-0.0345658,-0.0156257,-0.0103089,-0.0119776,-0.0155879,-0.0192977,-0.0226397,-0.0255251,-0.0279535,-0.0299684,-0.0316199,-0.0329515,-0.034008,-0.0348365,-0.0354821,-0.0359869,-0.036381,-0.0366901,-0.0369332,-0.0371266,-0.0372824,-0.0374111,-0.0375213,-0.0376139,-0.0376885,-0.0377451,-0.0377836,-0.0377999,-0.037783,-0.0377209,-0.0376016,-0.0374159,-0.0371589,-0.0368258,-0.0364119,-0.0359127,-0.0353234,-0.0346393,-0.0338576,-0.0329809,-0.0320131,-0.0309579,-0.0298191,-0.0286005,-0.0273058,-0.0259393,-0.024507,-0.023015,-0.0214695,-0.0198769,
621,0.0259004,-0.0104215,0.000588863,0.0123287,0.0239065,0.0336787,0.0415591,0.0478251,0.0526405,0.0560798,0.0581855,0.0590142,0.0586522,0.0572467,0.0549629,0.0519802,0.0484736,0.0446065,0.0405348,0.0364064,0.0323556,0.0284912,0.0248992,0.0216539,0.0187967,0.0163418,0.0143026,0.0126925,0.0115129,0.0107309,0.0103067,0.0102009,0.0103781,0.0108079,0.0114605,0.0123061,0.0133148,0.0144569,0.0157024,0.0170267,0.0184173,0.0198636,0.021355,0.0228808,0.0244302,0.0259928,0.0275587,0.0291247,0.0306894,0.0322517,0.0338104,
622,0.0456238,-0.0115187,-0.00479676,0.00475532,0.0110759,0.0156075,0.0189187,0.021279,0.0227911,0.0235331,0.0235628,0.0229344,0.0216856,0.0198584,0.0174927,0.014637,0.0113427,0.00767878,0.00372332,-0.000426198,-0.00466251,-0.00888192,-0.0129929,-0.0169115,-0.0205822,-0.0239798,-0.0270805,-0.0298602,-0.0323011,-0.034408,-0.0361904,-0.0376581,-0.0388255,-0.0397142,-0.0403467,-0.040745,-0.0409315,-0.0409284,-0.0407581,-0.0404398,-0.0399895,-0.0394229,-0.0387558,-0.038004,-0.0371834,-0.0363097,-0.0353974,-0.0344524,-0.0334772,-0.0324742,-0.031446,
623,-0.0277358,-0.0197316,-0.0725242,-0.0650077,-0.0594051,-0.0575309,-0.0576073,-0.0588868,-0.0610637,-0.0639691,-0.0674569,-0.0713573,-0.0754818,-0.0796389,-0.0836683,-0.0874427,-0.0908539,-0.0938381,-0.0963555,-0.0983964,-0.0999819,-0.101153,-0.101957,-0.102444,-0.102646,-0.102592,-0.102307,-0.101819,-0.101149,-0.100305,-0.0992917,-0.0981155,-0.0967846,-0.0953114,-0.0937083,-0.0919878,-0.0901624,-0.0882444,-0.0862464,-0.0841803,-0.0820581,-0.079892,-0.0776941,-0.0754766,-0.0732516,-0.0710313,-0.0688261,-0.0666383,-0.0644672,-0.0623121,-0.0601724,
624,0.0192859,0.0427348,0.0834607,0.0933966,0.101729,0.107503,0.109809,0.109036,0.105821,0.100711,0.0941742,0.0866359,0.078505,0.0701814,0.0620023,0.0542341,0.0470985,0.0407123,0.0351458,0.0304186,0.0265095,0.0233699,0.0209404,0.0191576,0.0179617,0.0172915,0.0170858,0.0172835,0.017828,0.0186731,0.0197733,0.0210837,0.0225697,0.0242102,0.0259849,0.0278736,0.0298562,0.0319124,0.0340219,0.0361684,0.0383427,0.0405367,0.0427423,0.0449513,0.0471557,0.0493473,0.0515191,0.0536701,0.055801,0.0579127,0.0600059,
625,-0.0121874,-0.110265,-0.110473,-0.102024,-0.0949138,-0.0895861,-0.0858747,-0.0833457,-0.081648,-0.0805813,-0.0800117,-0.0798633,-0.080105,-0.080746,-0.0818029,-0.0832894,-0.0852114,-0.087549,-0.0902662,-0.093303,-0.0965859,-0.100039,-0.103584,-0.107141,-0.110648,-0.11406,-0.117331,-0.120415,-0.123273,-0.12588,-0.128214,-0.130254,-0.131991,-0.133431,-0.13458,-0.135446,-0.136037,-0.136359,-0.13642,-0.13623,-0.135808,-0.135177,-0.134357,-0.133369,-0.132235,-0.130976,-0.129611,-0.128154,-0.126615,-0.125005,-0.123336,
626,-0.00192366,0.0225474,0.000665398,0.0184782,0.0225987,0.0193621,0.0138066,0.0079203,0.00254103,-0.00204134,-0.00576733,-0.00868091,-0.0108579,-0.0123872,-0.0133582,-0.0138543,-0.0139602,-0.0137592,-0.0133386,-0.0127891,-0.0121931,-0.0116158,-0.0110963,-0.0106558,-0.0102896,-0.00998014,-0.00970964,-0.00946038,-0.00921365,-0.00895025,-0.0086513,-0.0082981,-0.00788034,-0.00739838,-0.00685329,-0.00624611,-0.00557792,-0.00484977,-0.00406272,-0.00321866,-0.00232249,-0.00137967,-0.000395704,0.00062394,0.00167378,0.00274834,0.0038425,0.00495314,0.00607777,0.00721392,0.00835911,
627,-0.00238677,0.0334286,0.0549405,0.0467118,0.0399769,0.0370582,0.0373298,0.0399296,0.0441904,0.0495521,0.0555008,0.0616083,0.0675187,0.0729664,0.0777679,0.0818351,0.0851149,0.0876425,0.0894843,0.0907442,0.0915415,0.0919895,0.092187,0.0922245,0.0921625,0.0920324,0.0918652,0.0916915,0.091534,0.0913899,0.091252,0.0911131,0.0909697,0.0908228,0.0906737,0.0905237,0.0903742,0.0902266,0.0900821,0.0899437,0.0898146,0.0896977,0.0895958,0.0895117,0.0894482,0.0894081,0.0893933,0.0894018,0.0894309,0.089478,0.0895405,
628,0.000295421,-0.0155796,-0.0186749,-0.0128165,-0.00793564,-0.00387801,-0.000504338,0.00249308,0.00530577,0.0080285,0.0106965,0.0132891,0.015741,0.0179645,0.0198788,0.0214172,0.0225248,0.0231795,0.0233732,0.0231163,0.022432,0.0213614,0.0199605,0.0182912,0.0164102,0.0143682,0.0122159,0.0100036,0.0077773,0.00557036,0.0034143,0.00134036,-0.000628139,-0.00247739,-0.00419411,-0.00576506,-0.00717696,-0.00841656,-0.0094706,-0.0103317,-0.0110058,-0.0115011,-0.0118255,-0.011987,-0.0119937,-0.0118534,-0.0115753,-0.011173,-0.0106608,-0.0100535,-0.00936555,
629,-0.0592586,-0.0236618,-0.010615,-0.0135149,-0.0144564,-0.0141717,-0.0133159,-0.0120883,-0.0105901,-0.00886083,-0.00692882,-0.00480938,-0.00252273,-0.000102425,0.00240678,0.00495428,0.00748912,0.00996393,0.012337,0.0145774,0.0166571,0.018557,0.0202645,0.0217696,0.0230745,0.0241858,0.0251101,0.0258537,0.0264289,0.0268588,0.027168,0.0273809,0.0275159,0.0275851,0.0276,0.0275722,0.0275131,0.0274344,0.0273475,0.0272605,0.027173,0.0270832,0.0269897,0.0268907,0.0267847,0.0266701,0.0265454,0.0264105,0.0262656,0.0261109,0.0259468,
630,0.0391297,-0.0466083,-0.0332132,-0.027833,-0.0218988,-0.0140166,-0.00447319,0.00629635,0.0177701,0.0294228,0.0406971,0.0509987,0.0597261,0.0663209,0.0703853,0.0716933,0.0701492,0.065957,0.0595586,0.0516685,0.0430582,0.0343319,0.0258996,0.018095,0.01108,0.00491398,-0.000345561,-0.00464112,-0.00796165,-0.0104006,-0.0120657,-0.0130642,-0.0134871,-0.0134063,-0.0128925,-0.0120164,-0.010849,-0.00946084,-0.00792267,-0.00628888,-0.0045806,-0.00281492,-0.00100893,0.000820297,0.00265566,0.00448009,0.0062795,0.00805273,0.009802,0.0115296,0.0132376,
631,-0.025308,0.0363836,0.0502778,0.0335587,0.0250159,0.0222303,0.0222527,0.023691,0.025766,0.0280473,0.0302663,0.0322644,0.0339437,0.0352644,0.0362206,0.0368378,0.037149,0.0372019,0.0370478,0.0367393,0.0363252,0.0358455,0.0353384,0.0348407,0.0343728,0.0339437,0.0335625,0.033238,0.0329704,0.0327416,0.0325306,0.0323171,0.0320879,0.0318382,0.0315637,0.0312602,0.0309233,0.0305488,0.0301323,0.0296739,0.0291809,0.0286612,0.0281229,0.027574,0.0270226,0.0264768,0.0259431,0.0254229,0.0249159,0.0244222,0.0239416,
632,0.000203591,0.0563862,0.0695882,0.0754949,0.0807494,0.0834956,0.0833852,0.0806587,0.0755922,0.0685722,0.0601901,0.0514815,0.0434241,0.0365711,0.0311896,0.0273347,0.0249976,0.0240445,0.0243044,0.0255721,0.0276357,0.0302951,0.0333628,0.0366602,0.0400661,0.0434873,0.0468308,0.0500039,0.0529354,0.0556011,0.0579825,0.0600615,0.0618335,0.0633076,0.0644936,0.0654013,0.0660407,0.0664216,0.0665538,0.0664507,0.0661281,0.0656016,0.0648868,0.0639994,0.062955,0.0617692,0.0604569,0.0590304,0.0575017,0.0558827,0.0541855,
